Id,OrderNumber,AccountId,InstrumentId,Volume,OpenDate,OpenPrice,Swap,TakeProfit,StopLoss,Margin,IsBuy,Commission,CurrentPrice,Profit,TradeVolume,TotalProfit,ClientType
28057,28057,5000329,7001,0.15000000,2018-10-04 12:48:02.960,1.77034000,277.87297600,0.00000000,0.00000000,86.33325000,0,0.00000000,1.67673000,931.75181550,16684.20000000,1209.62479150,3
28643,28643,5000329,7071,0.01000000,2018-10-09 10:03:25.463,1.29911000,2.49601571,0.00000000,0.00000000,5.00000000,1,0.00000000,1.30434000,4.00969072,1000.00000000,6.50570643,3
28397,28397,5000335,7470,0.05000000,2018-10-08 07:05:38.953,1.15009000,-227.90761423,0.00000000,0.00000000,25.00000000,1,0.00000000,1.11228000,-169.96619556,5561.70000000,-397.87380980,2
36392,36392,5000339,7015,0.01000000,2018-11-05 09:36:29.737,1.29828000,15.04600000,0.00000000,0.00000000,6.49140000,0,0.00000000,1.30515000,-6.87000000,1305.02000000,8.17600000,2
36444,36444,5000339,6999,0.01000000,2018-11-05 10:39:02.790,128.85600000,-1.77067428,0.00000000,0.00000000,5.69110000,0,0.00000000,122.55400000,57.19835175,1112.28000000,55.42767746,2
36482,36482,5000339,6996,0.01000000,2018-11-05 12:21:02.113,7.45886000,0.30422395,0.00000000,0.00000000,5.68575000,0,0.00000000,7.47303000,-2.10911115,1112.28000000,-1.80488719,2
32265,32265,5000343,6979,0.01000000,2018-10-24 09:29:53.793,112.95000000,-14.55488408,0.00000000,0.00000000,5.01579977,1,0.00000000,114.00300000,9.55795588,1034.77891948,-4.99692819,3
30696,30696,5000353,7581,0.01000000,2018-10-18 14:58:03.460,69.57000000,0.00000000,0.00000000,0.00000000,6.95700000,1,0.00000000,58.85000000,-107.20000000,588.50000000,-107.20000000,2
31274,31274,5000362,7094,2.00000000,2018-10-22 08:28:38.837,1224.91000000,-8917.52000000,0.00000000,0.00000000,2449.82000000,1,0.00000000,1554.64000000,65946.00000000,310928.00000000,57028.48000000,2
31275,31275,5000362,7094,2.00000000,2018-10-22 08:28:39.617,1224.44000000,3374.34000000,0.00000000,0.00000000,2448.88000000,0,0.00000000,1555.29000000,-66170.00000000,311058.00000000,-62795.66000000,2
31276,31276,5000362,7621,1.00000000,2018-10-22 08:28:50.883,6430.48000000,-4.87190000,0.00000000,0.00000000,1286.09600000,1,0.00000000,8884.99000000,2454.51000000,8884.99000000,2449.63810000,2
31277,31277,5000362,7621,1.00000000,2018-10-22 08:28:51.367,6380.08000000,-2.41230000,0.00000000,0.00000000,1276.01600000,0,0.00000000,8940.92000000,-2560.84000000,8940.92000000,-2563.25230000,2
31435,31435,5000365,6957,0.06000000,2018-10-22 13:53:42.993,80.01500000,47.72835318,0.00000000,0.00000000,21.29640000,1,0.00000000,76.05700000,-215.55777434,4142.70000000,-167.82942115,5
45309,45309,5000378,6999,2.00000000,2018-11-30 07:43:07.890,129.15600000,-345.41120961,0.00000000,0.00000000,1138.61000000,0,0.00000000,122.55400000,11984.24367841,222456.00000000,11638.83246879,2
34500,34500,5000384,6959,0.01000000,2018-10-30 21:24:37.933,0.71017000,2.52630000,0.00000000,0.00000000,3.55085000,0,0.00000000,0.69045000,19.72000000,690.35000000,22.24630000,5
34501,34501,5000384,6959,0.04000000,2018-10-30 23:28:00.767,0.71048000,10.10680000,0.00000000,0.00000000,14.20980000,0,0.00000000,0.69045000,80.12000000,2761.40000000,90.22680000,0
45769,45769,5000424,7071,1.20000000,2018-12-03 07:48:06.260,1.31817000,299.52243360,0.00000000,0.00000000,600.00000000,1,0.00000000,1.30434000,-1272.36763420,120000.00000000,-972.84520059,2
45776,45776,5000424,7094,0.77000000,2018-12-03 07:51:18.290,1232.17000000,-3287.71520000,0.00000000,0.00000000,948.77090000,1,0.00000000,1554.64000000,24830.19000000,119707.28000000,21542.47480000,2
45832,45832,5000424,7071,1.00000000,2018-12-03 08:21:41.223,1.31608000,-1430.73954473,0.00000000,0.00000000,500.00000000,0,0.00000000,1.30445000,891.56349419,100000.00000000,-539.17605054,2
41222,41222,5000426,7005,2.00000000,2018-11-19 08:42:45.613,1.14245000,5067.82000000,0.00000000,0.00000000,1142.45000000,0,0.00000000,1.11234000,6022.00000000,222456.00000000,11089.82000000,2
128571,128571,5000427,7050,0.01000000,2019-05-09 01:00:32.000,0.65807000,-7.08500000,0.00000000,0.00000000,3.29035000,1,0.00000000,0.66341000,5.34000000,663.57000000,-1.74500000,3
128572,128572,5000427,7050,0.01000000,2019-05-09 01:01:26.593,0.65816000,-7.08500000,0.00000000,0.00000000,3.29080000,1,0.00000000,0.66341000,5.25000000,663.57000000,-1.83500000,3
39338,39338,5000433,7078,0.01000000,2018-11-13 11:42:12.000,114.03800000,19.22705117,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,-35.10937641,1000.00000000,-15.88232524,3
39856,39856,5000435,7005,0.25000000,2018-11-14 11:25:21.153,1.12643000,634.33500000,0.00000000,0.00000000,140.80375000,0,0.00000000,1.11234000,352.25000000,27807.00000000,986.58500000,2
116907,116907,5000442,7094,0.01000000,2019-04-12 08:33:58.267,1293.13000000,-31.03200000,0.00000000,0.00000000,12.93130000,1,0.00000000,1554.64000000,261.51000000,1554.64000000,230.47800000,2
83182,83182,5000442,7581,0.01000000,2019-02-21 14:42:45.980,57.16000000,0.00000000,0.00000000,0.00000000,5.71600000,1,0.00000000,58.85000000,16.90000000,588.50000000,16.90000000,2
107653,107653,5000480,7015,0.01000000,2019-03-28 15:34:19.820,1.30848000,10.21250000,0.00000000,0.00000000,6.54240000,0,0.00000000,1.30515000,3.33000000,1305.02000000,13.54250000,3
107657,107657,5000480,7085,0.01000000,2019-03-28 15:37:06.493,14.67085000,0.65878703,0.00000000,0.00000000,5.00000000,0,0.00000000,14.39180000,19.38951347,1000.00000000,20.04830050,3
88443,88443,5000490,7005,0.02000000,2019-03-01 08:56:50.570,1.13606000,40.55820000,0.00000000,0.00000000,11.36060000,0,0.00000000,1.11234000,47.44000000,2224.56000000,87.99820000,5
88444,88444,5000490,7005,0.01000000,2019-03-01 08:57:02.227,1.13615000,20.27910000,0.00000000,0.00000000,5.68075000,0,0.00000000,1.11234000,23.81000000,1112.28000000,44.08910000,5
57923,57923,5000499,7094,2.00000000,2019-01-04 12:57:24.487,1291.57000000,-8245.52000000,0.00000000,0.00000000,2583.14000000,1,0.00000000,1554.64000000,52614.00000000,310928.00000000,44368.48000000,2
50890,50890,5000511,7566,1.00000000,2018-12-14 13:38:27.773,3.84500000,0.00000000,0.00000000,0.00000000,153.80000000,0,0.00000000,2.05200000,17930.00000000,20520.00000000,17930.00000000,4
51365,51365,5000512,7072,0.01000000,2018-12-17 11:17:22.630,0.99490000,-48.34791301,0.00000000,0.00000000,5.00000000,0,0.00000000,0.96639000,29.50154699,1000.00000000,-18.84636601,2
52670,52670,5000522,7005,0.10000000,2018-12-19 11:40:11.747,1.14026000,-500.65800000,0.00000000,0.00000000,57.01300000,1,0.00000000,1.11228000,-279.80000000,11123.40000000,-780.45800000,2
133380,133380,5000527,7013,1.00000000,2019-05-17 07:51:27.327,140.26600000,146.93479108,0.00000000,0.00000000,639.06000000,1,0.00000000,143.77800000,3187.80067168,130515.00000000,3334.73546277,2
133386,133386,5000527,7005,1.00000000,2019-05-17 07:55:31.607,1.11761000,1238.88000000,0.00000000,0.00000000,558.80500000,0,0.00000000,1.11234000,527.00000000,111228.00000000,1765.88000000,2
133395,133395,5000527,7015,1.00000000,2019-05-17 07:59:40.247,1.27851000,-2441.25000000,0.00000000,0.00000000,639.25500000,1,0.00000000,1.30502000,2651.00000000,130515.00000000,209.75000000,2
53713,53713,5000528,7015,0.01000000,2018-12-20 20:36:00.990,1.26682000,14.89850000,0.00000000,0.00000000,6.33410000,0,0.00000000,1.30515000,-38.33000000,1305.02000000,-23.43150000,5
54461,54461,5000529,7005,0.01000000,2018-12-24 08:54:43.037,1.13960000,-49.99510000,0.00000000,0.00000000,5.69800000,1,0.00000000,1.11228000,-27.32000000,1112.34000000,-77.31510000,5
54474,54474,5000529,7005,0.09000000,2018-12-24 09:21:09.770,1.14059000,-449.95590000,0.00000000,0.00000000,51.32655000,1,0.00000000,1.11228000,-254.79000000,10011.06000000,-704.74590000,5
54475,54475,5000529,7005,0.05000000,2018-12-24 09:22:16.567,1.14032000,-249.97550000,0.00000000,0.00000000,28.50800000,1,0.00000000,1.11228000,-140.20000000,5561.70000000,-390.17550000,5
54234,54234,5000531,7005,1.00000000,2018-12-21 15:01:06.817,1.14032000,2513.33000000,0.00000000,0.00000000,570.08500000,0,0.00000000,1.11234000,2798.00000000,111228.00000000,5311.33000000,5
56998,56998,5000541,7013,0.01000000,2019-01-03 02:26:06.700,134.82700000,-21.10979362,0.00000000,0.00000000,6.27335000,0,0.00000000,143.79900000,-81.43186480,1305.02000000,-102.54165842,4
56999,56999,5000541,7013,0.01000000,2019-01-03 02:26:44.357,134.86900000,3.93485925,0.00000000,0.00000000,6.27445000,1,0.00000000,143.77800000,80.86593446,1305.15000000,84.80079372,4
57838,57838,5000541,6997,0.01000000,2019-01-04 11:05:33.593,0.89975000,5.96891275,0.00000000,0.00000000,5.70185000,0,0.00000000,0.85236000,61.85105850,1112.28000000,67.81997125,4
58068,58068,5000541,7013,0.01000000,2019-01-04 15:46:29.450,137.37100000,-21.10504748,0.00000000,0.00000000,6.34080000,0,0.00000000,143.79900000,-58.34195574,1305.02000000,-79.44700323,4
58070,58070,5000541,7013,0.01000000,2019-01-04 15:47:20.650,137.39300000,3.93607470,0.00000000,0.00000000,6.34280000,1,0.00000000,143.77800000,57.95588635,1305.15000000,61.89196106,4
57152,57152,5000544,7005,0.01000000,2019-01-03 09:03:34.287,1.13778000,25.05000000,0.00000000,0.00000000,5.68890000,0,0.00000000,1.11234000,25.44000000,1112.28000000,50.49000000,2
58682,58682,5000558,7071,0.01000000,2019-01-08 01:46:23.663,1.32968000,-14.10571605,0.00000000,0.00000000,5.00000000,0,0.00000000,1.30445000,19.34148491,1000.00000000,5.23576886,5
76560,76560,5000559,7015,0.01000000,2019-02-11 09:48:16.463,1.29047000,-33.94500000,0.00000000,0.00000000,6.45235000,1,0.00000000,1.30502000,14.55000000,1305.15000000,-19.39500000,4
64277,64277,5000565,7013,0.01000000,2019-01-18 11:09:20.360,141.71100000,-20.82056632,0.00000000,0.00000000,6.47575000,0,0.00000000,143.79900000,-18.95115177,1305.02000000,-39.77171809,4
64278,64278,5000565,7013,0.01000000,2019-01-18 11:09:27.077,141.76000000,3.87188529,0.00000000,0.00000000,6.47715000,1,0.00000000,143.77800000,18.31714622,1305.15000000,22.18903152,4
64280,64280,5000565,7078,0.01000000,2019-01-18 11:09:47.390,109.43000000,-39.10832220,0.00000000,0.00000000,5.00000000,0,0.00000000,110.17800000,-6.78901414,1000.00000000,-45.89733634,4
64281,64281,5000565,7078,0.01000000,2019-01-18 11:09:52.797,109.43700000,18.66613221,0.00000000,0.00000000,5.00000000,1,0.00000000,110.17000000,6.65335390,1000.00000000,25.31948612,4
59324,59324,5000570,7005,0.01000000,2019-01-09 09:24:50.430,1.14675000,-49.79310000,0.00000000,0.00000000,5.73375000,1,0.00000000,1.11228000,-34.47000000,1112.34000000,-84.26310000,2
71751,71751,5000584,7581,0.03000000,2019-02-06 09:45:49.047,53.15000000,0.00000000,0.00000000,0.00000000,15.94500000,1,0.00000000,58.85000000,171.00000000,1765.50000000,171.00000000,2
71561,71561,5000584,7581,0.01000000,2019-01-28 16:29:32.600,51.62000000,0.00000000,0.00000000,0.00000000,5.52300000,1,0.00000000,58.85000000,72.30000000,588.50000000,72.30000000,0
62451,62451,5000590,7015,0.01000000,2019-01-15 21:27:07.497,1.28840000,-36.65750000,0.00000000,0.00000000,6.44200000,1,0.00000000,1.30502000,16.62000000,1305.15000000,-20.03750000,5
62559,62559,5000590,6992,0.01000000,2019-01-16 06:00:09.130,1.58371000,-35.83700965,0.00000000,0.00000000,5.70630000,1,0.00000000,1.61104000,18.86726550,1112.34000000,-16.96974415,5
62560,62560,5000590,7015,0.01000000,2019-01-16 06:00:43.440,1.28661000,14.76950000,0.00000000,0.00000000,6.43305000,0,0.00000000,1.30515000,-18.54000000,1305.02000000,-3.77050000,5
64600,64600,5000608,7004,0.01000000,2019-01-18 20:11:24.107,6.05140000,118.63478125,0.00000000,0.00000000,5.68355000,0,0.00000000,6.53215000,-81.85625989,1112.28000000,36.77852135,4
71044,71044,5000608,7071,0.01000000,2019-01-31 06:48:12.530,1.31300000,-13.41202173,0.00000000,0.00000000,5.00000000,0,0.00000000,1.30445000,6.55448656,1000.00000000,-6.85753516,4
64997,64997,5000610,7005,0.01000000,2019-01-21 10:25:33.167,1.13749000,24.34380000,0.00000000,0.00000000,5.68745000,0,0.00000000,1.11234000,25.15000000,1112.28000000,49.49380000,2
65007,65007,5000610,7015,0.01000000,2019-01-21 10:40:12.450,1.28550000,14.42650000,0.00000000,0.00000000,6.42750000,0,0.00000000,1.30515000,-19.65000000,1305.02000000,-5.22350000,3
123551,123551,5000630,6999,0.10000000,2019-04-29 07:39:58.977,124.79000000,-74.44607079,0.00000000,0.00000000,55.81750000,1,0.00000000,122.54300000,-203.95752019,11123.40000000,-278.40359099,5
69039,69039,5000631,7005,0.01000000,2019-01-28 14:03:25.970,1.14188000,-47.92560000,0.00000000,0.00000000,5.70940000,1,0.00000000,1.11228000,-29.60000000,1112.34000000,-77.52560000,2
69041,69041,5000631,7005,0.01000000,2019-01-28 14:04:42.937,1.14196000,-47.92560000,0.00000000,0.00000000,5.70980000,1,0.00000000,1.11228000,-29.68000000,1112.34000000,-77.60560000,2
69044,69044,5000631,7005,0.01000000,2019-01-28 14:07:02.717,1.14204000,-47.92560000,0.00000000,0.00000000,5.71020000,1,0.00000000,1.11228000,-29.76000000,1112.34000000,-77.68560000,2
69048,69048,5000631,7005,0.01000000,2019-01-28 14:08:45.170,1.14203000,-47.92560000,0.00000000,0.00000000,5.71015000,1,0.00000000,1.11228000,-29.75000000,1112.34000000,-77.67560000,2
69049,69049,5000631,7005,0.01000000,2019-01-28 14:10:35.433,1.14197000,-47.92560000,0.00000000,0.00000000,5.70985000,1,0.00000000,1.11228000,-29.69000000,1112.34000000,-77.61560000,2
69052,69052,5000631,7005,0.01000000,2019-01-28 14:11:52.263,1.14205000,-47.92560000,0.00000000,0.00000000,5.71025000,1,0.00000000,1.11228000,-29.77000000,1112.34000000,-77.69560000,2
69055,69055,5000631,7005,0.01000000,2019-01-28 14:12:33.027,1.14226000,-47.92560000,0.00000000,0.00000000,5.71130000,1,0.00000000,1.11228000,-29.98000000,1112.34000000,-77.90560000,2
69060,69060,5000631,7005,0.01000000,2019-01-28 14:13:43.073,1.14217000,-47.92560000,0.00000000,0.00000000,5.71085000,1,0.00000000,1.11228000,-29.89000000,1112.34000000,-77.81560000,2
69061,69061,5000631,7005,0.01000000,2019-01-28 14:15:12.683,1.14176000,23.62650000,0.00000000,0.00000000,5.70880000,0,0.00000000,1.11234000,29.42000000,1112.28000000,53.04650000,2
69067,69067,5000631,7005,0.01000000,2019-01-28 14:16:42.450,1.14174000,23.62650000,0.00000000,0.00000000,5.70870000,0,0.00000000,1.11234000,29.40000000,1112.28000000,53.02650000,2
69068,69068,5000631,7005,0.01000000,2019-01-28 14:16:59.510,1.14179000,23.62650000,0.00000000,0.00000000,5.70895000,0,0.00000000,1.11234000,29.45000000,1112.28000000,53.07650000,2
69118,69118,5000631,7005,0.01000000,2019-01-28 15:06:31.787,1.14311000,-47.92560000,0.00000000,0.00000000,5.71555000,1,0.00000000,1.11228000,-30.83000000,1112.34000000,-78.75560000,2
69121,69121,5000631,7005,0.01000000,2019-01-28 15:08:31.537,1.14332000,-47.92560000,0.00000000,0.00000000,5.71660000,1,0.00000000,1.11228000,-31.04000000,1112.34000000,-78.96560000,2
69124,69124,5000631,7005,0.01000000,2019-01-28 15:09:29.457,1.14341000,-47.92560000,0.00000000,0.00000000,5.71705000,1,0.00000000,1.11228000,-31.13000000,1112.34000000,-79.05560000,2
69125,69125,5000631,7005,0.01000000,2019-01-28 15:10:05.910,1.14347000,-47.92560000,0.00000000,0.00000000,5.71735000,1,0.00000000,1.11228000,-31.19000000,1112.34000000,-79.11560000,2
69269,69269,5000631,7015,0.01000000,2019-01-28 21:54:05.297,1.31588000,-35.34000000,0.00000000,0.00000000,6.57940000,1,0.00000000,1.30502000,-10.86000000,1305.15000000,-46.20000000,2
69270,69270,5000631,7015,0.01000000,2019-01-28 21:55:43.263,1.31580000,-35.34000000,0.00000000,0.00000000,6.57900000,1,0.00000000,1.30502000,-10.78000000,1305.15000000,-46.12000000,2
69271,69271,5000631,7015,0.01000000,2019-01-28 21:56:18.987,1.31580000,-35.34000000,0.00000000,0.00000000,6.57900000,1,0.00000000,1.30502000,-10.78000000,1305.15000000,-46.12000000,2
69272,69272,5000631,7015,0.01000000,2019-01-28 21:57:40.113,1.31552000,13.98550000,0.00000000,0.00000000,6.57760000,0,0.00000000,1.30515000,10.37000000,1305.02000000,24.35550000,2
69273,69273,5000631,7015,0.01000000,2019-01-28 21:59:31.487,1.31573000,-35.34000000,0.00000000,0.00000000,6.57865000,1,0.00000000,1.30502000,-10.71000000,1305.15000000,-46.05000000,2
69274,69274,5000631,7015,0.01000000,2019-01-28 21:59:44.613,1.31570000,-35.34000000,0.00000000,0.00000000,6.57850000,1,0.00000000,1.30502000,-10.68000000,1305.15000000,-46.02000000,2
69275,69275,5000631,7015,0.01000000,2019-01-28 22:02:10.520,1.31530000,13.93650000,0.00000000,0.00000000,6.57650000,0,0.00000000,1.30515000,10.15000000,1305.02000000,24.08650000,2
69276,69276,5000631,7015,0.01000000,2019-01-28 22:03:24.693,1.31525000,13.93650000,0.00000000,0.00000000,6.57625000,0,0.00000000,1.30515000,10.10000000,1305.02000000,24.03650000,2
69277,69277,5000631,7015,0.01000000,2019-01-28 22:03:38.457,1.31525000,13.93650000,0.00000000,0.00000000,6.57625000,0,0.00000000,1.30515000,10.10000000,1305.02000000,24.03650000,2
69278,69278,5000631,7015,0.01000000,2019-01-28 22:03:39.273,1.31525000,13.93650000,0.00000000,0.00000000,6.57625000,0,0.00000000,1.30515000,10.10000000,1305.02000000,24.03650000,2
69279,69279,5000631,7015,0.01000000,2019-01-28 22:04:26.143,1.31520000,13.93650000,0.00000000,0.00000000,6.57600000,0,0.00000000,1.30515000,10.05000000,1305.02000000,23.98650000,2
69280,69280,5000631,7015,0.01000000,2019-01-28 22:05:25.253,1.31561000,-35.26250000,0.00000000,0.00000000,6.57805000,1,0.00000000,1.30502000,-10.59000000,1305.15000000,-45.85250000,2
69281,69281,5000631,7015,0.01000000,2019-01-28 22:06:45.363,1.31521000,13.93650000,0.00000000,0.00000000,6.57605000,0,0.00000000,1.30515000,10.06000000,1305.02000000,23.99650000,2
72277,72277,5000642,7005,0.20000000,2019-02-01 16:24:36.247,1.14882000,-945.90000000,0.00000000,0.00000000,114.88200000,1,0.00000000,1.11228000,-730.80000000,22246.80000000,-1676.70000000,2
74324,74324,5000649,7048,0.01000000,2019-02-06 10:16:14.170,0.68517000,-24.52286289,0.00000000,0.00000000,3.42610000,0,0.00000000,0.64126000,45.43714235,663.41000000,20.91427945,3
72896,72896,5000652,6999,0.10000000,2019-02-04 12:41:10.600,125.77000000,-15.58344868,0.00000000,0.00000000,57.22150000,0,0.00000000,122.55400000,291.89130316,11122.80000000,276.30785447,0
72908,72908,5000652,6956,0.01000000,2019-02-04 13:02:37.707,0.72048000,11.00179567,0.00000000,0.00000000,3.61025000,1,0.00000000,0.66709000,-55.25370755,690.45000000,-44.25191188,5
72909,72909,5000652,6956,0.05000000,2019-02-04 13:02:55.300,0.72055000,55.00897741,0.00000000,0.00000000,18.05300000,1,0.00000000,0.66709000,-276.63075537,3452.25000000,-221.62177796,5
75634,75634,5000664,7005,0.01000000,2019-02-08 07:10:58.520,1.13396000,22.43100000,0.00000000,0.00000000,5.66980000,0,0.00000000,1.11234000,21.62000000,1112.28000000,44.05100000,3
75636,75636,5000664,7005,0.10000000,2019-02-08 11:11:04.590,1.13411000,224.31000000,0.00000000,0.00000000,56.70600000,0,0.00000000,1.11234000,217.70000000,11122.80000000,442.01000000,3
75805,75805,5000664,7005,0.01000000,2019-02-08 09:21:57.340,1.13247000,22.43100000,0.00000000,0.00000000,5.66235000,0,0.00000000,1.11234000,20.13000000,1112.28000000,42.56100000,3
76535,76535,5000669,7005,0.01000000,2019-02-11 09:31:56.497,1.13144000,-46.03380000,0.00000000,0.00000000,5.65720000,1,0.00000000,1.11228000,-19.16000000,1112.34000000,-65.19380000,5
76538,76538,5000669,7005,1.00000000,2019-02-11 09:33:00.340,1.13137000,-4603.38000000,0.00000000,0.00000000,565.68500000,1,0.00000000,1.11228000,-1909.00000000,111234.00000000,-6512.38000000,5
76825,76825,5000671,6959,0.01000000,2019-02-11 15:57:39.777,0.70658000,-10.77480000,0.00000000,0.00000000,3.53290000,1,0.00000000,0.69035000,-16.23000000,690.45000000,-27.00480000,5
76826,76826,5000671,7005,0.01000000,2019-02-11 15:58:15.480,1.12753000,-46.03380000,0.00000000,0.00000000,5.63765000,1,0.00000000,1.11228000,-15.25000000,1112.34000000,-61.28380000,5
120207,120207,5000672,7566,0.10000000,2019-04-18 13:51:17.947,2.50900000,0.00000000,0.00000000,0.00000000,100.36000000,1,0.00000000,2.03000000,-479.00000000,2030.00000000,-479.00000000,2
120208,120208,5000672,7566,0.10000000,2019-04-18 13:51:24.993,2.50300000,0.00000000,0.00000000,0.00000000,100.12000000,0,0.00000000,2.05200000,451.00000000,2052.00000000,451.00000000,2
113299,113299,5000679,7581,0.02000000,2019-04-08 02:55:27.213,63.51000000,0.00000000,0.00000000,0.00000000,12.70200000,1,0.00000000,58.85000000,-93.20000000,1177.00000000,-93.20000000,2
113871,113871,5000679,7586,0.01000000,2019-04-08 14:19:58.377,70.86000000,0.00000000,0.00000000,0.00000000,7.08600000,1,0.00000000,65.02000000,-58.40000000,650.20000000,-58.40000000,2
91666,91666,5000685,6992,0.01000000,2019-03-07 12:45:58.253,1.60227000,12.61418087,0.00000000,0.00000000,5.64250000,0,0.00000000,1.61123000,-6.18643200,1112.28000000,6.42774887,2
91667,91667,5000685,6993,0.01000000,2019-03-07 12:46:06.770,1.51377000,14.33789737,0.00000000,0.00000000,5.63935000,0,0.00000000,1.45097000,48.14289547,1112.28000000,62.48079284,2
91668,91668,5000685,6994,0.01000000,2019-03-07 12:46:16.317,1.13496000,-9.86643708,0.00000000,0.00000000,5.63760000,0,0.00000000,1.07496000,62.08673516,1112.28000000,52.22029808,2
91674,91674,5000685,7005,0.01000000,2019-03-07 12:46:43.177,1.12813000,19.64150000,0.00000000,0.00000000,5.64100000,0,0.00000000,1.11234000,15.79000000,1112.28000000,35.43150000,2
83388,83388,5000694,6955,0.06000000,2019-02-21 20:12:52.557,0.93616000,-12.28673841,0.00000000,0.00000000,21.23970000,0,0.00000000,0.90059000,163.60918394,4142.10000000,151.32244553,5
91640,91640,5000703,7085,0.20000000,2019-03-07 12:15:06.957,14.30985000,14.68596177,0.00000000,0.00000000,100.00000000,0,0.00000000,14.39180000,-113.88429522,20000.00000000,-99.19833345,5
91641,91641,5000703,7085,0.10000000,2019-03-07 12:15:26.783,14.30965000,7.34298863,0.00000000,0.00000000,50.00000000,0,0.00000000,14.39180000,-57.08111563,10000.00000000,-49.73812700,5
100507,100507,5000707,7001,0.11000000,2019-03-20 11:13:45.407,1.65890000,-335.13200394,0.00000000,0.00000000,62.43875000,1,0.00000000,1.67637000,127.48749970,12235.74000000,-207.64450424,2
134771,134771,5000714,6959,1.00000000,2019-05-21 11:53:02.537,0.68751000,117.27000000,0.00000000,0.00000000,343.75500000,0,0.00000000,0.69045000,-294.00000000,69035.00000000,-176.73000000,2
92320,92320,5000725,7015,0.01000000,2019-03-08 09:59:37.563,1.30885000,-31.38750000,0.00000000,0.00000000,6.54405000,1,0.00000000,1.30502000,-3.83000000,1305.15000000,-35.21750000,3
92324,92324,5000725,6959,0.01000000,2019-03-08 09:48:16.360,0.70279000,-9.96300000,0.00000000,0.00000000,3.51395000,1,0.00000000,0.69035000,-12.44000000,690.45000000,-22.40300000,3
112032,112032,5000735,6999,0.01000000,2019-04-04 11:57:25.523,125.05100000,-8.10468168,0.00000000,0.00000000,5.61185000,1,0.00000000,122.54300000,-22.76481800,1112.34000000,-30.86949969,3
112036,112036,5000735,7013,0.01000000,2019-04-04 11:59:09.807,146.33800000,2.32988154,0.00000000,0.00000000,6.56680000,1,0.00000000,143.77800000,-23.23681583,1305.15000000,-20.90693428,3
112037,112037,5000735,7001,0.01000000,2019-04-04 11:59:21.900,1.65925000,-28.75610787,0.00000000,0.00000000,5.61135000,1,0.00000000,1.67637000,11.35757920,1112.34000000,-17.39852867,3
112039,112039,5000735,6958,0.01000000,2019-04-04 11:59:53.853,1.05132000,-3.40437552,0.00000000,0.00000000,3.55555000,1,0.00000000,1.04044000,-7.21790080,690.45000000,-10.62227632,3
141170,141170,5000745,6957,1.00000000,2019-06-10 12:20:25.083,75.59700000,-1252.52483362,0.00000000,0.00000000,348.04000000,0,0.00000000,76.07000000,-429.30530595,69035.00000000,-1681.83013958,5
141224,141224,5000745,7078,0.20000000,2019-06-10 14:14:49.150,108.59900000,151.48814853,0.00000000,0.00000000,100.00000000,1,0.00000000,110.17000000,285.19560678,20000.00000000,436.68375532,5
141225,141225,5000745,7078,0.50000000,2019-06-10 14:15:06.573,108.60200000,378.72019876,0.00000000,0.00000000,250.00000000,1,0.00000000,110.17000000,711.62748479,50000.00000000,1090.34768356,5
141226,141226,5000745,7078,0.50000000,2019-06-10 14:15:21.073,108.60100000,378.72019876,0.00000000,0.00000000,250.00000000,1,0.00000000,110.17000000,712.08132885,50000.00000000,1090.80152762,5
138038,138038,5000748,6994,1.00000000,2019-05-30 05:20:46.943,1.12179000,-728.09311678,0.00000000,0.00000000,556.79500000,0,0.00000000,1.07496000,4845.86967994,111228.00000000,4117.77656315,5
138040,138040,5000748,7005,1.00000000,2019-05-30 05:21:18.240,1.11360000,1103.39000000,0.00000000,0.00000000,556.80000000,0,0.00000000,1.11234000,126.00000000,111228.00000000,1229.39000000,5
107874,107874,5000765,6993,0.10000000,2019-03-29 05:38:03.120,1.50947000,-317.56257884,0.00000000,0.00000000,56.17500000,1,0.00000000,1.45082000,-449.65269791,11123.40000000,-767.21527676,5
107876,107876,5000765,6993,0.10000000,2019-03-29 05:38:34.713,1.50947000,-317.56258509,0.00000000,0.00000000,56.17300000,1,0.00000000,1.45082000,-449.65269791,11123.40000000,-767.21528301,5
107894,107894,5000765,7078,0.10000000,2019-03-29 06:35:28.933,110.67500000,-316.86841716,0.00000000,0.00000000,50.00000000,0,0.00000000,110.17800000,45.10882390,10000.00000000,-271.75959326,5
108471,108471,5000765,7005,0.10000000,2019-03-29 14:41:03.910,1.12405000,-397.27800000,0.00000000,0.00000000,56.20250000,1,0.00000000,1.11228000,-117.70000000,11123.40000000,-514.97800000,5
108484,108484,5000765,7015,0.10000000,2019-03-29 14:46:09.287,1.29937000,101.63500000,0.00000000,0.00000000,64.96850000,0,0.00000000,1.30515000,-57.80000000,13050.20000000,43.83500000,5
108554,108554,5000765,6979,0.10000000,2019-03-29 15:59:00.333,111.13800000,14.71574650,0.00000000,0.00000000,50.20937309,0,0.00000000,114.02300000,-261.84900796,10349.07427530,-247.13326146,5
109157,109157,5000765,7015,0.01000000,2019-04-01 09:07:13.510,1.30891000,-29.06250000,0.00000000,0.00000000,6.54455000,1,0.00000000,1.30502000,-3.89000000,1305.15000000,-32.95250000,5
