AccountId,Equity,Profit
125317,897.91928615,-855.9659495699999
125318,245.5495813,-249.8908117
125319,80.72311121,-249.48021074999994
125416,4.81334061,-211.40401726000002
125437,55.07136623,-230.64591056000012
125451,250.07,0.07
125466,111.74653068,-121.60904602999997
125580,621.75369796,22.74909373
125857,260.15581132,343.7171666800001
125876,1073.09477467,-974.2675322800008
125894,467.48974851,-32.97275565
126024,3051.67779431,-22.396258910003446
126033,207.74638217,-15.62535929000001
126066,353.81441043,-21274.906028210025
126089,337.65586091,-408.7710909
126114,92.2196491,-958.44727364
126142,207948.51331728,219849.83786418018
126208,309.17707064,-177.35588942999996
126243,745.21421687,-569.0336951800002
126259,-6.47167237,-249.99999999999994
126285,60.19539219,-159.80460781
126394,182.26102565,-246.74517608
126430,7.10482984,-317.76820844000014
126457,216.45514045,-3.5448595499999995
126483,217.54987635,-36.25046029000001
126484,588.01798073,114.33264819
126485,128.9510923,-1613.43471561
126696,8.76622016,-1286.399706040006
126757,57.41964541,-243.40134316000018
126761,254.0702998,2.8750826699999994
126784,4.39050377,-472.90771052
126809,5156.38556627,156.38556627
126893,1040.75436884,454.0346064
126905,222.59310323,-88.22435987
126918,498.48,-3.29
126926,38.60874,-9.969810270000005
126934,-899.27059438,-3716.63893881
126940,406.63774019,-2302.649334499997
126944,237.8981653,-12.1018347
127021,311.11738422,-150.24142681
127032,21.46492796,-247.24507204
127034,208.87456951,-242.70441955999996
127042,104.17364264,-249.57518335999998
127054,488.98393237,-6.264899379999998
127061,126.8834731,-62.78944276000001
127115,513.18487637,-492.4557049899998
127122,153.89353462,-220.63706187000005
127124,208.18406786,-196.13450759
127138,350.21,0.5802736100000003
127152,6.50067112,-943.4993288799999
127170,229.51389333,-223.6784951200001
127219,500.22087245,3.01191357
127238,2433.26381746,-440.26430218999985
127253,721.30060302,-160.61394299999986
127257,200.62056916,-43.65674405
127259,108.61482095,-345.6415629899999
127355,244.09823231,-40.28833127999998
127357,367.84004321,-249.76221396000048
127367,212.44592175,-79.26697704000001
127378,625.37842449,-499.58260370999994
127398,17069.8097356,-4815.83194287
127409,18.08662592,-424.51665456
127412,171.23793788,-250.6930798
127443,1279.83052693,69.0910329000001
127456,241.33514653,-200.18457013000003
127457,4915.72635,-16904.107781280007
127466,346.78289432,-222.37891543000026
127510,235.94041291,-14.05958709
127541,518.433,54.96394968
127545,196.9039,-0.5126705500000001
127592,258.5907096,-13.504213839999998
127595,414.97872179,-765.05827821
127599,250.8664894,1.5698535099999997
127649,117.11724805,-1132.88275195
127653,498.73915515,-1.6941769299999998
127657,310.92403492,-198.74173772000003
127664,283.74014179,23.55476306000001
127683,377.14667768,-222.4012382299995
127701,210.926691,98.76761093
127731,185.32050803,-60.47609536999994
127739,249.08856098,-223.47046018999998
127742,105.25734352,-142.15438948999997
127743,242.9142414,2.7890861000000005
127745,7.50413232,-248.96785846
127746,893.84914823,-249.2964506400002
127754,490.05,-9.95
127831,240.65578765,-9.35281235
127840,649.03979394,-1055.5570948700015
127893,140.52974727,-244.57918295999997
127903,43.11940193,-200.99343754999998
127926,215.10441719,-236.76555292999996
127999,291.160089,-255.5579711599999
128020,0.81129614,-250.89659643
128027,333.02797101,87.73316144
128028,121.22574,-131.77425648000005
128049,319.3260338,-5461.538571680002
128064,191.13879398,-249.13142971
128078,301.25020716,58.86436259999994
128089,1113.44643251,113.44643251000001
128104,972.23789824,-1034.7565367000002
128107,1538.47628607,-1759.401460159999
128112,999.82,-0.18
128130,1444.09906707,-54.083952740000115
128145,3362.97601291,-25486.759922250007
128149,1507.63922155,-79.17056395000002
128166,507.68155747,-233.91648422000023
128237,261.9630315,15.505419020000001
128314,-3.77702797,-240.81192101000002
128322,6.01587226,-95.59685443000002
128349,398.80254,-0.7535319799999911
128363,999.91147228,-994.95531638
128373,95136.72119835,-72417.18715758
128395,703.18038447,-495.0441469000001
128409,241.93322618,-8.4472355
128414,272.46608355,-299.53746253
128447,293.07138563,-228.17879887
128472,22.19130184,-227.50450803999993
128527,795.34734387,-977.3539584800003
128530,252.49,2.49
128546,837.0113057,-739.36068439
128556,381.30422383,-228.46931096999995
128572,283.64527401,-87.28679618
128591,241.17324625,-228.88318257
128666,987.23572485,-26.08958640999998
128674,59.08367637,-200.44460798999998
128684,141.38629473,-244.88823763999994
128740,773.98792901,-967.5015483799996
128744,249.93554036,-170.05123590000005
128747,227.68253058,-53.32328690999999
128756,197.45,56.07861452
128773,8.84127142,-277.38708889
128801,599.167149,-474.58002096000007
128803,197.48490295,-585.40849397
128822,285.24829294,-178.88604881999996
128823,1016.15225223,19.094960899999997
128829,21.36119848,1.101198479999994
128834,34.39317308,-18.908146349999978
128844,462.16956206,-203.88208979
128862,251.86143928,-550.6595564099999
128940,660.43590143,-891.44003816
128960,79.53703539,-486.58991724
128967,497.00134254,-923.7256370000001
129005,245.1921009,-24.16468325
129081,25.42440379,-971.1653687299995
129085,293.57026352,-210.54682365000008
129087,139.50395101,-462.5488432499998
129105,148.12426759,-230.71998266999992
129124,1810.09797675,-385.6231540499999
129133,451.90504164,-285.96631640999993
129139,2984.16496462,1280.4011377099998
129142,92.0085559,-3036.788695090004
129209,234.13320354,-223.31103145999998
129226,238.43872037,180.78049227000002
129251,205.54309699,-95.52573326000001
129257,409.37511296,-982.6679002699994
129359,1930.13780505,-66.69017607999993
129398,3.43947847,-243.63114338999998
129406,239.98857464,-9.49422536
129408,240.75,-287.06432406
129410,260.31477802,58.01871007
129422,188.93507575,-163.92400783
129436,114.24596952,-249.54151205000005
129441,223.89225547,-47.60118829999986
129444,225.66074,-63.08280822
129452,366.29538545,-502.44072685
129475,73.82697086,-222.23122440999998
129502,42.08692758,-495.10535852000004
129566,546.66832154,-203.38122511000017
129588,146.59965026,-498.1127229400001
129593,3884.41964295,-7117.238948060001
129599,573.43,-467.22
129602,240.72152769,-250.76
129605,0.64251767,-249.35748232999998
129680,277.67110353,-233.30933449000008
129717,1275.51613498,-1577.6475535000002
129742,323.57382637,-246.86759242
129767,500.2326268,0.2326268
129889,22063.24699932,-3498.3297960900018
129893,322.2474075,-197.73536047999997
129931,271.54207973,-477.29916671000007
129934,17.96623086,-131.39836913999997
129987,440.16161487,-54.21934907999999
129990,251.76397029,-10.998341990000002
129991,172.1861362,-214.14412297000004
129998,427.12062937,-150.00664635999988
130007,122.46300836,-162.87326536999993
130016,144.07615098,-218.41901452999997
130019,54.99922185,-247.73858363
130020,158.27581643,-243.25843714
130070,305.559148,-249.28804699999998
130090,206.18212199,-234.87348426
130156,238.25350621,-255.92036379
130159,101.99198321,-461.93651739999996
130162,105.90809927,-204.82213652
130165,-2.99189322,-299.69126581
130168,154.42307384,-2096.91046474
130179,140.00855952,-494.9639902399998
130191,258.12438611,-49.64543819
130200,75.72559615,-33.81671998
130215,245.86,-7.28360314
130218,259.46816538,-16.073927479999995
130235,662.08261787,82.39344780999998
130238,228.53777648,-227.12295358999995
130268,40.555,-692.4282503399999
130270,4.11401095,-790.7213031199999
130285,596.79413817,-105.10702759000004
130298,283.5574929,-250.38032207999998
130358,10008.0,8.0
130412,148.39349543,-190.36155581999998
130430,276.77866,-69.60705722
130452,343.90540297,-221.09459703
130453,314.43070736,-245.09737880999995
130455,248.96497799,-1.03502201
130457,2150.83807206,-1272.6177979299996
130478,496.91557372,-193.76552775999994
130480,204.732434,-244.11298666000002
130481,480.91679218,-18.082696449999997
130482,125.818304,-246.734196
130493,449.39920762,-249.56287577
130495,175.44178981,-74.55821019
130543,291.75355903,-251.07586366999996
130546,223.44596942,-7.125080770000054
130551,3.71544236,-661.07004188
130566,180.79921487,-22.183268940000012
130567,381.14055792,-505.0006317199998
130602,208.65164707,-39.87011531
130626,391.63084581,-192.89295256999998
130661,70.50775736,-206.93486921
130677,408.77926885,-224.21503640999998
130703,1126.26908446,-1735.3992155400001
130726,222.08448119,-67.10645832999998
130736,114.81162262,-240.6085657
130751,109.847,-137.0
130762,198.23737845,-82.64892827999998
130765,330.16379,-157.2997585
130793,254.80805444,-55.22494556000001
130814,271.881265,21.881265
130815,3988.71140843,-11974.499486099998
130825,312.9597,-243.70345147000003
130826,64.16856,47.80558284
130845,1280.22049239,-13407.121669919998
130878,225.6490391,-122.64996089999998
130885,68.74124936,18.70268132
130888,350.545936,-280.6968589899999
130895,14314.3236883,-99685.62021340994
130951,427.23171048,-229.15452996000002
130994,297.85084314,-127.03587525999994
131002,208.74812557,-240.84057642000002
131003,271.27,-246.12689795
131015,84.05468786,-191.95748105
131022,13.33469882,-245.05235441000002
131033,505.66,-489.3
131079,246.71924898,-5.830751020000001
131097,46.70545891,-225.40553159000004
131101,248.97996176,-288.38814139999994
131105,269.37447514,19.25234904
131109,297.54217155,-2.45782845
131124,103.69827171,-207.38230369000004
131147,274.95609486,-238.03011938000003
131173,428.63769733,-344.77155351000005
131194,296.67424734,-241.51504157999995
131248,25.15128725,-135.24938855
131255,151.06192331,-113.34720179999995
131256,17.41979686,-234.03059525999996
131261,10.31415284,-549.2346415000004
131334,227.82233316,-246.31449873999992
131344,244.32374779,-35.9657845
131351,120.24159,-106.51919006999998
131358,79.04985156,-250.90372043999997
131373,220.37982577,-223.15279452000001
131469,-16.27824923,-44657.17847336002
131520,292.8639587,-233.25946672000003
131555,249.81,-98.90465579000005
131599,128.80514,-192.98951759
131603,4.19145747,-243.38708957000003
131612,361.4824,-196.0072169199999
131618,125.86667811,-189.52136700999992
131625,814.28083488,-770.1756128500001
131634,3109.33824002,-252.37037634
131649,201.82689324,-238.29564542000003
131686,63.58079531,-2343.583690350001
131696,16.00607,10.265248450000007
131702,22812.788,-39182.25538247
131705,24.7221546,-127.4340498599999
131736,3204.34021871,-17377.39891562001
131773,68.18999032,-331.05093826
131812,585.92492901,-247.75314546999996
131819,166.19027097,-108.52097530000002
131830,132.47053592,-359.72048476000015
131843,310.74992276,-248.0817879100001
131863,203.99446873,-527.7023791300004
131870,125.24902325,-865.5698094499999
131873,33.527,-219.8
131884,558.386013,447.17846646
131929,161.71288549,-142.19721583000003
132003,2365.66235416,-1774.7191343000004
132052,260.0,-241.55
132059,383.44546927,-516.87216641
132110,61.3681661,-243.99004911000006
132155,442.10683722,-14.693554859999999
132166,296.75871953,-101.04804260999998
132177,645.38396385,-440.9666582999999
132180,194.38329116,-508.61420756999996
132186,349.33448494,20.052560210000003
132210,7996.1440805,-3699.0690259999997
132226,245.03031,264.03084573999996
132251,164.31808163,-100.42058962
132292,233.4458282,-238.70259262
132307,310.09057565,-133.55567869000006
132315,276.24384332,27.59070266
132318,253.64578038,-178.11596165000003
132322,48.39541119,-243.65875643
132352,649.76,-0.24
132353,273.35414352,-505.47090287999987
132356,108.49819926,-499.5384300300001
132361,214.4260797,-317.97941649999984
132362,391.12255182,-109.64184801000023
132378,410.20603779,-241.91044182000005
132381,252.14341213,-248.94899999999998
132417,158.09,5.715451460000001
132486,147.49823451,-302.38929517000025
132489,263.49337251,-238.03264862000015
132519,308.8132895,-247.94177954
132526,0.09712183,-13.275099729999999
132527,238.42950476,-11.57049524
132530,249.75738877,-1.05033606
132544,159.28669137,-4004.9703004899998
132588,299.65007042,-298.34692765
132589,260.80742581,-244.20318058
132620,337.08022976,-226.2972694
132624,805.2,-651.55
132644,85.29680779,-245.48742502
132664,216.14089839,-286.37382885
132681,284.72337902,-241.90318140999997
132706,92.88260158,-242.14922434
132713,832.31873792,-497.3643757299999
132731,18.03897577,-249.42865669999995
132733,205.5479297,-91.03891404000001
132769,211.16753691,-213.61202677999995
132854,492.14,-30.792703420000002
132861,804.04900402,-305.3025147999999
132864,1684.77854902,-996.34596415
132884,15.85518792,-210.75896298
132933,96.44020081,-0.83658985
132958,3.31574863,-293.1194879
133008,121.26747611,-239.34572732
133020,240.67840206,-264.29196812
133027,15426.04788697,164264.53771593
133029,501.09,0.9400000000000001
133080,242.94338368,-101.95502963
133128,1991.03103047,-33.46589815
133152,36.63127276,-207.47300845
133175,802.39259354,-2568.9547082299996
133248,1303.11394238,-986.2460506399997
133251,132.36178557,-249.49540353
133253,297.91276754,-1499.0214397500001
133269,144.89540184,-219.11488451999998
133281,12848.06729626,-6267.872515169997
133318,489.57351522,-962.24823016
133462,271.55211,-205.92511449000006
133501,29.995,-264.161196
133519,590.0,-489.80000000000007
133550,193.8826793,-327.26657914
133560,201.3130717,-170.33563673999998
133563,11.8712024,-284.52237592
133580,4976.1196675,-13383.609563499998
133666,76.1353,-424.98
133673,3.5116685,-241.46240015999996
133703,2056.27588652,-23959.244718329996
133727,502.48569881,-460.16512941999997
133781,266.17817069,-244.93548611999995
133802,561.41764292,308.86515075
133865,707.81605894,-717.7715803000003
133868,65.10450232,-223.89148914
133882,214.44413481,-20067.488408600006
133898,243.62787323,-197.95000283000002
133929,538.32370529,-174.22114063000004
133965,252.6785446,-58.267641990000016
133980,311.70974075,-233.11249731000004
133988,211.89924846,-2429.1868964099986
134046,233.43141646,-202.97343091000005
134076,1364.21888122,-1071.6644282299992
134078,214.57628978,-498.60322858999996
134085,262.01070026,-211.05405222000007
134123,307.33977667,-92.40670114
134135,168.56021349,-208.88168286
134149,236.60890703,-112.50846234
134175,8.87648716,26.559795300000133
134201,223.69653055,-102.81320367000002
134383,291.26946508,-478.3000173600001
134387,277.87412881,-116.28863822999999
134405,3.01362886,-236.58865725000004
134407,307.17494016,-250.37068662000004
134417,14987.13064401,-4938.044014990002
134470,256.52136878,-241.0383501900001
134486,244.431,-5.200000000000001
134524,341.48867721,-215.6503795100001
134529,232.44639173,-17.553608269999998
134532,278.61227852,-223.07217133
134537,322.44,-37.56
134583,905.67369568,-648.0817992399998
134602,157.56471187,-542.4206414
134665,11.11479166,-245.92920834
134710,508.69136687,-492.34984735999996
134721,248.56689195,287.5012084399999
134733,243.98113684,-247.72196582000004
134739,-23.40302196,-4491.1420673500015
134740,456.97443645,-31.585563550000003
134752,104.9124707,-313.45668754000013
134809,224.04446827,-459.5614267300001
134823,374.43588828,-598.5092681499998
134869,11.20105051,-496.09031250000004
134889,1143.527197,-1371.26422843
134940,199.15615754,-140.31984732000004
134941,501.64670426,-0.07210272000000013
134944,190.4802834,-341.39458305
134955,269.19349859,-35.34456256
134966,237.23908501,-253.57220091
135002,8213.78639771,-25058.872632470004
135015,106.01398196,-144.14484672
135016,243.61339475,-224.81473723
135023,18.0,-232.0
135139,358.12208896,390.24846923000007
135156,336.04963238,-663.04495898
135157,337.62023806,-24.95651889
135159,239.86231229,-246.78043158
135165,329.28379598,-241.85512114
135169,100.64872593,-209.01133460999998
135185,517.86557463,-986.3567346199995
135202,201.74739801,-209.87033813000005
135203,1273.66,-3972.0
135232,5443.84374086,-2449.740365099998
135253,2350.89235736,-8159.166549490001
135254,530.28175388,-501.56283317
135257,184.07138354,-85.09740979999998
135324,11050.94267619,-41577.134201099994
135338,71.5059087,-149.81709167000005
135353,3130.96539611,-3067.2092083200027
135368,227.28627751,-242.99972249
135375,98.06,0.08453518
135377,486.41,-13.59
135390,721.951,-620.12
135398,1285.586,-8671.373081169999
135410,3632.26789882,-796.2985079899981
135416,506.98549278,-475.9912082899997
135432,2638.79181699,-830.5847110299976
135445,138.13392928,-35.007066370000025
135480,317.30061953,403.09719466999996
135483,5526.26065569,463.6599228799999
135485,438.09955333,-187.32157122
135489,140.67622849,-86.54727945
135530,246.86968,-3.13032
135547,278.7337159,33.91188768
135559,3.60520546,-996.0082594400001
135584,228.77529536,-212.14127560999998
135587,53.70872783,-324.62141702
135596,157.40402345,-640.4697618700001
135603,19398.38481205,-13113.39196607
135614,165.92659262,-83.728956
135630,111.52139786,5.12904849999995
135631,247.69088204,-263.051193
135633,85.4793774,-234.87236945000006
135638,240.94208231,36.842082309999995
135639,2548.48988615,-1654.0034505400001
135675,2005.89618578,2.1822102799999983
135677,415.15273164,-842.9267824500002
135706,449.80025652,-179.97769546
135731,160.65526198,-207.65434929
135732,414.43615914,-488.12601407
135734,235.71424697,-263.21699341
135737,479.41508361,-479.8680781999999
135788,6460.11910063,479.13770851000055
135820,247.08246247,-250.99584178000003
135836,53.261,-103.2
135839,322.3814916,-288.93274518
135840,31.82340536,-214.33551873
135841,319.94219191,-247.04888828000014
135842,2376.66468044,-2924.958016379999
135852,296.23530134,76.15903516
135873,75.363248,-857.0697520000002
135879,323.967829,-697.06082912
135895,5621.21837958,-15080.120203850001
135896,444.64485666,-179.2644435
135916,239.37762109,-194.42009713000002
135924,181.94509268,-87.73242124000001
135926,559.74910123,-490.84014871000005
135951,434.1879733,-383.56114309999987
135966,528.84,-688.8660283699996
135979,325.93903986,-238.72992047999998
135993,288.02269131,-245.24127322
135994,703.97475284,-497.31588289
136011,420.86072685,-199.62548615999998
136021,139.05357849,-189.53450900999997
136091,-22.19721096,-772.19721096
136092,-18.49990467,-1568.4731333
136096,-59.185477,-562.6104770000001
136097,1223.88378599,-1261.9280763099998
136099,139.65271451,-221.08944031000004
136109,491.08917222,-448.57105813999993
136123,311.19894787,-1693.23811083
136148,514.57607876,5.94401468
136158,224.0,-26.0
136176,237.80976512,-237.99023488000003
136183,206.15879859,-208.37181925
136203,135.92064741,-113.42735259
136207,183.6,-66.4
136214,291.96830453,-201.82817802
136248,14.06626806,-549.4095319400001
136249,1770.64128037,-1078.17275295
136265,-0.5205,-981.5499999999998
136294,525.36795479,235.9570122099999
136353,687.24112933,1169.53240867
136367,5.50568753,-637.8378843299998
136439,55.75391751,-334.19552209
136442,248.6,-233.55072352
136463,292.22250468,72.63523576
136486,618.4379912,-441.55771336
136490,262.21653165,-1341.45614666
136494,101416.41109436,59682.78206338999
136504,247.62036,-721.5500000000001
136509,300.16763511,-236.08275232
136514,106.11627334,-279.97935175
136517,14.834074,-235.408926
136519,272.00778764,-49.666252639999996
136539,1099.5,159.37031080999995
136549,248.87038623,-120.50940405
136550,274.53752257,-240.85522396999994
136551,413.78706272,-476.75582409
136602,1030.89232776,-994.63277453
136604,217.53289097,-249.25625378
136617,336.01,-479.07573071999997
136626,5.486,-495.0
136629,615.41115924,-382.7180771599997
136636,481.81080419,-19651.69415147001
136638,217.21880178,-242.78119822
136641,209.70633739,-234.97366691
136643,1689.96116974,-1958.4651829000002
136655,127.41438988,-144.46859981
136670,257.3,-251.69682219000003
136671,227.64158898,-209.8504270199998
136682,524.17994607,-489.78770217999977
136685,131.86895752,-251.38426732
136687,80.02277072,-1249.7900274500005
136697,260.85588171,-246.56838770999994
136723,571.9151663,-493.22799113
136738,4.14000522,-4264.36495214
136741,279.3,-137.81162542
136769,252.75842334,2.7584233400000002
136774,150.8,-487.20000000000005
136784,351.2,-1029.6988930799998
136790,273.871283,21.441283
136798,263.07247626,13.072476260000006
136828,243.3,-239.71026960999998
136853,66.83678873,-298.09143744
136938,299.4,-121.44427618
136939,527.3,219.26030986
136943,363.65663,-19806.88305874001
136957,325.6396065,-241.5485945100002
136966,125.03975312,-215.74875998999997
136979,270.9,-230.75472255
136980,537.27639441,-489.0515999500002
137022,209.54162324,-0.551791039999987
137035,-0.469,-469.6
137058,452.33967945,-493.9668649
137128,552.53631137,-186.14312946999993
137151,136.99954923,-113.00045076999999
137172,297.0535522,4.476070880000009
137211,201.28914094,-48.82759058
137238,478.32,-21.68
137258,269.76696876,0.6247269999999787
137342,81.91921033,-524.7233453599995
137434,911.52645917,9.600298140000213
137465,3053.23698204,-3789.4150955199984
137477,562.85616997,-1390.7790880500002
137536,13.529,-237.2
137538,97.1,-152.9
137614,776.63001607,-447.3186348500001
137622,83.18461674,-531.4557290699998
137659,21.87009275,-472.7914053100001
137753,410.48283325,-229.37069886999993
137789,227.925,-238.95300194999993
137799,257.39958898,-40.20960507
137863,6139.91109275,-3534.63238087
137869,406.08775757,-106.63373065999997
137910,255.06286906,-268.1657451600001
137920,667.7972071,618.40851263
137925,251.10754236,-687.35065817
137926,131.49649148,-194.98536491999997
137937,23138.53458098,89228.21102809999
137944,682.67244222,-287.8251148400001
137945,81.60916894,-477.89889554999985
137950,595.39502166,-503.91337831999886
137955,646.99462485,-896.80498727
137957,85.19876665,-538.50529676
137959,103.03520097,-290.72715762999997
137965,491.75100525,-474.0275162000004
137967,339.98578343,-347.2735199699996
137982,286.22849,-246.13708785000006
137989,1034.37247699,-119.07487548999995
138007,194.79478843,-19.568472830000022
138020,267.52806032,-232.88251249999996
138040,0.0,-846.76287831
138041,1174.79197536,-976.8372951800001
138042,2295.64306719,-4102.2816146699915
138044,211.51245496,-247.97955023000006
138057,1199.0386855,-1744.3543647600004
138061,315.52229163,-214.29210169
138074,738.97415096,-132.39423307999994
138080,13040.74012865,-19660.928871349995
138083,233.7,-16.3
138092,35.67339266,-222.7312313
138104,627.12167686,2.1081897399999843
138110,228.29791142,-227.93494190000055
138114,254.78900295,-230.1275666200001
138115,3192.08615135,-2011.69737542
138117,67.98333585,-240.41141783
138124,182.97,-226.44273197000004
138128,940.968,-146.50000000000009
138152,5824.39597202,-11362.034689940003
138158,399.52264116,-2015.12907723
138163,7816.94936,-17151.425580189996
138183,1926.57727707,-2362.4652839200007
138192,1214.77544479,-1550.807628
138206,31.19650912,-569.76778892
138227,394.7430191,-222.41233094
138236,506.7637556,-801.6127794400002
138239,156.30716737,4.040050689999788
138246,259.12411,23.138351369999995
138265,285.109405,-241.6181387000001
138267,667.02815426,-133.58443015999998
138279,28053.3256068,-26480.484870240016
138280,225.26769858,-154.61591745
138288,927.35278239,8428.755818200003
138296,526.66801747,-490.85106644999996
138311,134.18157544,-205.89547288000009
138312,263.90467848,310.51214119
138327,4.41528172,-2521.31987203
138331,14803.81093908,785.0726086299965
138338,171.63196246,-46.4229044
138340,28077.38758828,-3105.315806090034
138352,642.74479963,-297.07270936
138362,394.67325326,-224.12271823999984
138364,225.5905744,-242.31950973000005
138380,639.94829658,-488.6605252899999
138383,509.92528466,-471.3669854599999
138384,268.65151774,18.65151774
138398,190.96440897,-245.88822232
138400,103956.89887396,22348.62777895999
138415,1889.3058564,295.8776722000003
138419,8967.11396,668.13668539
138426,19108.15392331,-21948.785566219998
138435,1140.432,-953.5
138445,122.51718784,-543.72043334
138453,692.43273334,-383.9063028699997
138457,39.50011625,-549.7284038700002
138458,294.85464598,-207.19635489
138484,508.4,-485.00900679000006
138489,90189.52837529,7213.7229721099975
138501,1624.55884237,147.453752
138508,477.3684995,-345.4282398400002
138527,3369.23,-1171.0395350000001
138539,138.43569031,-229.74304039000003
138544,299.27609109,-198.9343922899999
138550,20267.00641346,-20976.264199910005
138551,3.28664104,-105.81480981
138560,37607.87376293,-2649.23344587
138561,9995.2,-4.8
138570,16492.95158605,-22186.110725780003
5000002,9998.33936,-1.66064
5000003,10031.34327583,31.343225829999998
5000011,637.09399,-9362.90601
5000028,4.65902471,-9995.34097529
5000029,9990.98,-244.71
5000053,10001.85134022,1.8513402200000002
5000066,9994.13,-5.870000000000001
5000067,9999.64985994,-6.380407600000001
5000068,545.91226557,-9454.08773443
5000069,1047.53144314,-8952.46855686
5000073,-57.47488437,-9999.999999999995
5000074,5549.20636851,-4450.793631489997
5000076,10391.19584488,731.1958448799999
5000080,9993.42280864,14.68074715
5000087,9447.59848915,-552.40151085
5000094,9924.1,-75.89999999999999
5000095,9998.82141507,-1.17858493
5000096,10210.69916738,210.69916738
5000097,-132.7707188,-6562.3507188
5000102,116.75,-9883.25
5000121,11014.13734816,1014.13734816
5000124,11951.97418299,1997.21144229
5000125,9999.98,-0.36000000000000004
5000129,18875.0819348,-9987.800499739997
5000130,9974.71783296,-25.28216704
5000133,16399.05014438,-10000.000000000002
5000151,10001.80638867,16.16420242
5000152,61605.32911547,2909.2497523999946
5000153,10960.02731197,960.0273119699998
5000155,0.3721137,-10867.37474759
5000160,9822.00125729,86.00125729
5000164,10000.12,0.39
5000165,10185.81309018,210.41309018000027
5000176,220.41281192,-9963.06393557
5000179,9991.88,-8.12
5000181,10367.6,367.6
5000190,10397.59344474,397.59344474
5000195,9996.83394255,-4.46736475
5000201,-958.53,-10000.0
5000223,10.0,-9990.0
5000228,3477.99061022,-9858.00938978
5000234,51.50974,-9948.490260000002
5000239,0.2,-9999.8
5000248,9998.89476484,-1.1052351599999999
5000249,9830.86259617,-169.13740382999998
5000260,0.56176681,-9999.438233190001
5000268,75.5000184,-9924.4999816
5000272,13381.90776539,9366.90776539
5000278,10417.64,417.64000000000004
5000280,2624.2472871,-7375.752712899997
5000283,9988.62996405,-15.46003595
5000287,9977.66410561,-74.65589439000001
5000294,10000.0,0.0
5000306,51.19693815,-10905.583061850004
5000308,10037.9,258.0
5000312,8829.856836,-1354.80196784
5000313,11244.11778679,1223.12435713
5000319,11825.90099497,3694.3943194800004
5000321,10014.06433532,27.91895134
5000325,135.22682358,-9989.755535920003
5000327,17165.8748,-9916.125199999999
5000329,10179.405542,179.405542
5000333,10359.12085231,359.12085231
5000334,17976.49651112,5881.496511119998
5000336,9998.72092673,-1.27907327
5000339,2345.81228682,-9953.095908660001
5000343,8524.63755263,-9326.389896050001
5000350,238.86157335,-17749.7375779
5000351,10013.36544895,-9986.634551049996
5000353,296.5403,-9703.4597
5000356,2215.0437148,-7654.05980213
5000357,11938.83974761,-9978.248473259999
5000358,4624.15969938,-9967.84030062
5000360,9984.66165414,104.13499691999999
5000361,8912.6,-9385.4
5000364,14096.96029753,-9950.705295880003
5000365,10053.0,53.0
5000366,5177.49137224,-9976.542552760005
5000367,20.27632557,-9999.72367443
5000368,9840.8,-386.8
5000370,10330.9044287,-9107.855001550002
5000371,9593.22334102,-9962.9460565
5000378,10647.64674618,-2024.3858191100012
5000381,55.55168577,-9944.44831423001
5000382,1202.66103214,-9994.54920226
5000383,8130.38000335,-1869.61999665
5000385,14832.56425662,-9984.25624445
5000387,10010.2082002,10.2082002
5000390,10490.17552446,490.17552446
5000392,10654.67800736,-9999.43812597
5000394,2345.21227163,-9934.78772837
5000401,29.45224634,-10211.32725571
5000413,9999.76,7045.64478936
5000415,-2.58884902,-9999.05220363
5000419,700.0,-9300.0
5000420,1098.0,-8902.0
5000421,499.0,-9501.0
5000424,11782.02749219,-9359.806769579998
5000425,75.73786412,-9924.26213588
5000426,16328.08787808,-6975.058972070002
5000427,10000.36112274,7.951122740000001
5000429,9993.15259395,-6.84740605
5000431,1758.67357644,-8241.32642356
5000433,9947.08269441,-52.91730559
5000435,10011.7,11.7
5000436,10004.78,16.38
5000437,9997.22,-21.96598866
5000440,13931.2902829,-9778.209717099999
5000441,850.0,-9150.0
5000442,10324.28451122,-2277.25150294
5000443,10026.80574136,26.80574136
5000445,124.47796,-9999.522039999993
5000448,15321.8453638,-9646.544211169998
5000452,16968.28741623,108943.03514923
5000454,251.65158371,8.462604090000001
5000455,1.61571032,-9998.38428968
5000458,10274.24304767,274.24304767000007
5000462,9934.57997686,-65.52002313999999
5000463,425.02943817,-9574.97056183
5000464,-2749.9643132,-6735.5379132
5000465,8249.66894598,-3053.33105402
5000469,69.58776453,-9930.41223547
5000472,10085.33624239,85.33624239
5000475,9993.65,-4.03
5000477,121.62673801,-9878.37326199
5000480,5363.64448897,3167.1944889700007
5000482,9717.36507466,-282.63492534000056
5000487,10036.65909159,76.40909159
5000490,855.24,-9144.76
5000492,3517.48625768,-302.03321522
5000493,-1.82877207,-10000.000000000005
5000495,1059.16272953,-8940.837270470001
5000497,10003.05,19.400000000000006
5000499,9627.77118411,1254.57797492
5000500,1098.10801659,-8901.891983409996
5000501,236.5,-9763.5
5000504,10003.27884144,-3.811158559999999
5000510,17583.16883976,10061.16883976
5000511,9735.0,-265.0
5000512,10067.24338037,67.24338037
5000513,116.95210312,-10003.849803950001
5000515,6287.76848141,-9792.231518589999
5000518,9607.25509827,-10313.724141439998
5000520,6644.40724888,-8883.18945644999
5000521,10000.22215761,0.6421576099999999
5000523,552.0,-9448.000000000013
5000524,9867.52352772,-132.47647228
