iter	Logloss	AUC	Precision	Recall
946	0.0405570816	0.9611347616	0.9977452086	0.4799349241
947	0.04054705163	0.9611466527	0.9977426637	0.4793926247
948	0.04053312738	0.961171627	0.9977426637	0.4793926247
949	0.04052665305	0.9611933529	0.997740113	0.4788503254
950	0.04051866024	0.9612102211	0.997740113	0.4788503254
951	0.04047672087	0.9613492489	0.997740113	0.4788503254
952	0.04043161556	0.9614037871	0.9977452086	0.4799349241
953	0.04043009171	0.9614053071	0.9977452086	0.4799349241
954	0.04041241025	0.9614661932	0.9977452086	0.4799349241
955	0.0403775526	0.9615122676	0.997740113	0.4788503254
956	0.0403569202	0.9615821838	0.9977452086	0.4799349241
957	0.04033675007	0.9616257548	0.9977477477	0.4804772234
958	0.04030765992	0.9616482258	0.9977477477	0.4804772234
959	0.04025530088	0.9617977142	0.9977578475	0.4826464208
960	0.04024852823	0.9618078768	0.9977578475	0.4826464208
961	0.04021469454	0.9618513584	0.9977578475	0.4826464208
962	0.04018581671	0.961904496	0.9977603583	0.4831887202
963	0.04012538155	0.9621125162	0.9977753059	0.4864425163
964	0.04008313311	0.9622079432	0.9977703456	0.4853579176
965	0.04005162953	0.9622467458	0.9977777778	0.4869848156
966	0.03998779998	0.9623571634	0.9977728285	0.4859002169
967	0.03993466155	0.9624840617	0.9977851606	0.4886117137
968	0.03991106477	0.9625438452	0.9977851606	0.4886117137
969	0.03989164984	0.9625744224	0.9977777778	0.4869848156
970	0.03988133499	0.9626083672	0.9977802442	0.487527115
971	0.03986728174	0.9626260996	0.9977876106	0.489154013
972	0.03985222871	0.9626851082	0.9977851606	0.4886117137
973	0.03983033048	0.9627276361	0.9977876106	0.489154013
974	0.03982391527	0.9627750218	0.9977900552	0.4896963124
975	0.03982186735	0.9627769589	0.9977900552	0.4896963124
976	0.039772298	0.9629047811	0.9977924945	0.4902386117
977	0.03973709634	0.9629506469	0.9977973568	0.4913232104
978	0.03972291408	0.9629686475	0.9977973568	0.4913232104
979	0.0396817541	0.9630135	0.9977973568	0.4913232104
980	0.03968074358	0.9630129337	0.9977949283	0.4907809111
981	0.03959343014	0.9632079005	0.9978165939	0.4956616052
982	0.0395654392	0.9632329345	0.9978284473	0.498373102
983	0.03956252857	0.9632560611	0.9978237214	0.4972885033
984	0.03951883154	0.963359952	0.9978237214	0.4972885033
985	0.03950760829	0.9633796811	0.997826087	0.4978308026
986	0.03946784047	0.9634231925	0.9978308026	0.4989154013
987	0.03945414466	0.9634384811	0.9978308026	0.4989154013
988	0.03944541547	0.9634488821	0.9978331528	0.4994577007
989	0.03944324929	0.9634491205	0.9978308026	0.4989154013
990	0.03939904162	0.9636471272	0.9978354978	0.5
991	0.03930900837	0.9638629556	0.9978331528	0.4994577007
992	0.03930127626	0.9638775885	0.9978331528	0.4994577007
993	0.03926707706	0.963948369	0.9978378378	0.5005422993
994	0.0392622287	0.9639532566	0.9978378378	0.5005422993
995	0.03924141623	0.9639872909	0.9978378378	0.5005422993
996	0.03923294505	0.9640042186	0.9978354978	0.5
997	0.03915788419	0.9641249478	0.9978425027	0.501626898
998	0.03915313796	0.9641259909	0.9978425027	0.501626898
999	0.03911373564	0.9641830325	0.9978425027	0.501626898
